aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.138897848,2001
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.092153517,2002
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.007313039,2003
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Alternative Modes,Alternative Mode,Other,0,2004
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Alternative Modes,Used Alternative Mode,No,0.822761819,2005
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Alternative Modes,Used Alternative Mode,Yes,0.177238181,2006
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Fare Product,Monthly Pass,0.454872563,2007
Reporting Group,Bus,73,Race and Ethnicity,Race,American Indian or Alaska Native,0.101130176,2008
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Fare Product,Pay-as-you-go,0.290089579,2009
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Fare Product,7-day Pass,0.209612787,2010
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Fare Product,Student Pass (M7),0.006225429,2011
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Fare Product,Semester Pass,0.032316982,2012
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Fare Product,1-day Pass,0.006207121,2013
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Fare Product,Other,0.00067554,2014
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Full Fare,0.726826202,2015
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.20741712,2016
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Student (S-Card or M7),0.011386628,2017
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Senior CharlieCard,0.033568178,2018
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Youth Pass,0.002112995,2019
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Transportation Access Pass (TAP),0.00712906,2020
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Blind Access CharlieCard,0.001304402,2021
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Fares,Reduced Fares,Other Reduced or Free Fare,0.010255414,2022
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,Less than 30% of Area Median Income,0.126295537,2023
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,30% to 60% of Area Median Income,0.262119798,2024
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,60% to 80% of Area Median Income,0.237481032,2025
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,80% to 100% of Area Median Income,0.178914304,2026
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,100% to 140% of Area Median Income,0.07687197,2027
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,140% to 200% of Area Median Income,0.046588687,2028
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,200% or more of Area Median Income,0.016550707,2029
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Household Income,Prefer not to say,0.055177965,2030
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Title VI Low-Income,Yes,0.662448951,2031
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Income,Title VI Low-Income,No,0.337551049,2032
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Ability to Understand English,Always,0.923751132,2033
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Ability to Understand English,Often,0.03856257,2034
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Ability to Understand English,Sometimes,0.027329415,2035
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Ability to Understand English,Never,0.010356884,2036
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Age,Under 18,0.020886579,2037
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Age,18 to 25,0.275947475,2038
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Age,26 to 34,0.372088308,2039
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Age,35 to 44,0.235352874,2040
Reporting Group,Bus,86,Income,Household Income,140% to 200% of Area Median Income,0.008328965,2041
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Age,45 to 64,0.076438401,2042
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Age,65 or older,0.019286362,2043
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Gender,Woman,0.573662237,2044
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Gender,Man,0.375583186,2045
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Gender,Non-Binary,0.039156366,2046
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Other Demographics,Gender,Prefer not to say,0.011598211,2047
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.109964939,2048
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Race and Ethnicity,Hispanic or Latino/Latina,No,0.882931933,2049
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.007103127,2050
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Race and Ethnicity,Race,American Indian or Alaska Native,0.045435876,2051
Reporting Group,Bus,Brighton/Allston/Watertown - Boston,Race and Ethnicity,Race,Asian,0.204518248,2052
Reporting Group,Bus,86,Vehicles,Usable Cars,2,0.113240873,2053
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.089396113,2054
Reporting Group,Bus,9,Other Demographics,Age,35 to 44,0.176630217,2055
Reporting Group,Bus,9,Other Demographics,Age,45 to 64,0.105833884,2056
Reporting Group,Bus,9,Other Demographics,Age,65 or older,0.025084365,2057
Reporting Group,Bus,9,Other Demographics,Gender,Woman,0.631652928,2058
Reporting Group,Bus,9,Other Demographics,Gender,Man,0.351271052,2059
Reporting Group,Bus,9,Other Demographics,Gender,Non-Binary,0.010943531,2060
Reporting Group,Bus,9,Other Demographics,Gender,Prefer not to say,0.006132488,2061
Reporting Group,Bus,9,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.175854757,2062
Reporting Group,Bus,9,Race and Ethnicity,Hispanic or Latino/Latina,No,0.797922729,2063
Reporting Group,Bus,9,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.026222513,2064
Reporting Group,Bus,9,Race and Ethnicity,Race,American Indian or Alaska Native,0.049257672,2065
Reporting Group,Bus,9,Race and Ethnicity,Race,Asian,0.10907855,2066
Reporting Group,Bus,9,Race and Ethnicity,Race,Black or African American,0.166197872,2067
Reporting Group,Bus,9,Race and Ethnicity,Race,Middle Eastern or North African,0.037414426,2068
Reporting Group,Bus,9,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0,2069
Reporting Group,Bus,9,Race and Ethnicity,Race,White,0.659969084,2070
Reporting Group,Bus,9,Race and Ethnicity,Race,Other,0.038308831,2071
Reporting Group,Bus,9,Race and Ethnicity,Race,Prefer not to say,0.031910122,2072
Reporting Group,Bus,9,Race and Ethnicity,Title VI Minority,Yes,0.430150676,2073
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.099334124,2074
Reporting Group,Bus,9,Race and Ethnicity,Title VI Minority,No,0.569849324,2075
Reporting Group,Bus,86,Vehicles,Usable Cars,3 or more,0.038652988,2076
Reporting Group,Bus,9,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.05473483,2077
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Frequency,Less than once per month,0.085741622,2078
Reporting Group,Bus,9,Access Mode,Access to First MBTA Service,Walked,0.953420875,2079
Reporting Group,Bus,9,Trip Purpose and Frequency,Frequency,5 days per week,0.357943225,2080
Reporting Group,Bus,86,Income,Household Income,200% or more of Area Median Income,0.008328965,2081
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.499503427,2082
Reporting Group,Bus,73,Race and Ethnicity,Race,Asian,0.160733635,2083
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Trip Purpose,Home-based School,0.13200391,2084
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.050516916,2085
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.161169677,2086
Reporting Group,Bus,"8, 55 & CT3",Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.15680607,2087
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Cars per Capita,0,0.410164267,2088
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.28270851,2089
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.04522863,2090
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Cars per Capita,1 or more,0.096220608,2091
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Usable Cars,0,0.39620064,2092
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Usable Cars,1,0.362920174,2093
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Usable Cars,2,0.188614525,2094
Reporting Group,Bus,"8, 55 & CT3",Vehicles,Usable Cars,3 or more,0.052264661,2095
Reporting Group,Bus,86,Access Mode,Access to First MBTA Service,Walked,0.972507877,2096
Reporting Group,Bus,86,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.015781551,2097
Reporting Group,Bus,86,Access Mode,Access to First MBTA Service,Drove Alone,0.00264229,2098
Reporting Group,Bus,86,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.003122712,2099
Reporting Group,Bus,86,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.004579283,2100
Reporting Group,Bus,86,Access Mode,Access to First MBTA Service,The RIDE,0.001366287,2101
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,Different MBTA Service,0.347017007,2102
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,Drive Alone,0.174172309,2103
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.192673645,2104
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,Walk,0.268454469,2105
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.036616281,2106
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.099256233,2107
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0,2108
Reporting Group,Bus,86,Alternative Modes,Alternative Mode,Other,0,2109
Reporting Group,Bus,86,Alternative Modes,Used Alternative Mode,No,0.8447732,2110
Reporting Group,Bus,86,Alternative Modes,Used Alternative Mode,Yes,0.1552268,2111
Reporting Group,Bus,86,Fares,Fare Product,Monthly Pass,0.424203125,2112
Reporting Group,Bus,86,Fares,Fare Product,Pay-as-you-go,0.219358264,2113
Reporting Group,Bus,86,Fares,Fare Product,7-day Pass,0.331973765,2114
Reporting Group,Bus,86,Fares,Fare Product,Student Pass (M7),0.005586527,2115
Reporting Group,Bus,86,Fares,Fare Product,Semester Pass,0.013228003,2116
Reporting Group,Bus,86,Fares,Fare Product,Other,0.005650315,2117
Reporting Group,Bus,86,Fares,Reduced Fares,Full Fare,0.76241781,2118
Reporting Group,Bus,86,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.145509376,2119
Reporting Group,Bus,86,Fares,Reduced Fares,Student (S-Card or M7),0.014953076,2120
Reporting Group,Bus,86,Fares,Reduced Fares,Senior CharlieCard,0.024978954,2121
Reporting Group,Bus,86,Fares,Reduced Fares,Youth Pass,0.030738534,2122
Reporting Group,Bus,86,Fares,Reduced Fares,Transportation Access Pass (TAP),0.016205459,2123
Reporting Group,Bus,86,Fares,Reduced Fares,Other Reduced or Free Fare,0.00519679,2124
Reporting Group,Bus,86,Income,Household Income,Prefer not to say,0.076157684,2125
Reporting Group,Bus,9,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.344461264,2126
Reporting Group,Bus,9,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.010909127,2127
Reporting Group,Bus,86,Income,Household Income,Less than 30% of Area Median Income,0.188361019,2128
Reporting Group,Bus,86,Income,Household Income,30% to 60% of Area Median Income,0.373577063,2129
Reporting Group,Bus,86,Income,Household Income,60% to 80% of Area Median Income,0.216173224,2130
Reporting Group,Bus,86,Income,Household Income,80% to 100% of Area Median Income,0.096481736,2131
Reporting Group,Bus,86,Income,Household Income,100% to 140% of Area Median Income,0.032591346,2132
Reporting Group,Bus,"8, 55 & CT3",Fares,Fare Product,Semester Pass,0.016457252,2133
Reporting Group,Bus,86,Income,Title VI Low-Income,Yes,0.842255537,2134
Reporting Group,Bus,86,Income,Title VI Low-Income,No,0.157744463,2135
Reporting Group,Bus,86,Other Demographics,Ability to Understand English,Always,0.843169777,2136
Reporting Group,Bus,86,Other Demographics,Ability to Understand English,Often,0.046416562,2137
Reporting Group,Bus,86,Other Demographics,Ability to Understand English,Sometimes,0.087156798,2138
Reporting Group,Bus,86,Other Demographics,Ability to Understand English,Never,0.020369561,2139
Reporting Group,Bus,86,Other Demographics,Ability to Understand English,Prefer not to say,0.002887302,2140
Reporting Group,Bus,86,Other Demographics,Age,Under 18,0.026723725,2141
Reporting Group,Bus,86,Other Demographics,Age,18 to 25,0.31318725,2142
Reporting Group,Bus,86,Other Demographics,Age,26 to 34,0.358211231,2143
Reporting Group,Bus,86,Other Demographics,Age,35 to 44,0.186266209,2144
Reporting Group,Bus,86,Other Demographics,Age,45 to 64,0.086380179,2145
Reporting Group,Bus,86,Other Demographics,Age,65 or older,0.029231406,2146
Reporting Group,Bus,86,Other Demographics,Gender,Woman,0.589301889,2147
Reporting Group,Bus,86,Other Demographics,Gender,Man,0.342738642,2148
Reporting Group,Bus,86,Other Demographics,Gender,Non-Binary,0.062324892,2149
Reporting Group,Bus,86,Other Demographics,Gender,Prefer not to say,0.005634576,2150
Reporting Group,Bus,86,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.269367851,2151
Reporting Group,Bus,86,Race and Ethnicity,Hispanic or Latino/Latina,No,0.71975378,2152
Reporting Group,Bus,86,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.010878369,2153
Reporting Group,Bus,"8, 55 & CT3",Fares,Fare Product,Other,0.001824072,2154
Reporting Group,Bus,86,Race and Ethnicity,Race,American Indian or Alaska Native,0.088758591,2155
Reporting Group,Bus,9,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.132750345,2156
Reporting Group,Bus,9,Access Mode,Access to First MBTA Service,Drove Alone,0.005426105,2157
Reporting Group,Bus,"8, 55 & CT3",Fares,Reduced Fares,Full Fare,0.703161844,2158
Reporting Group,Bus,86,Race and Ethnicity,Race,Asian,0.141281273,2159
Reporting Group,Bus,9,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.049272681,2160
Reporting Group,Bus,9,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.011029551,2161
Reporting Group,Bus,73,Race and Ethnicity,Race,Black or African American,0.193907858,2162
Reporting Group,Bus,"8, 55 & CT3",Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.179250128,2163
Reporting Group,Bus,73,Race and Ethnicity,Race,Middle Eastern or North African,0.03815436,2164
Reporting Group,Bus,73,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0,2165
Reporting Group,Bus,"8, 55 & CT3",Fares,Reduced Fares,Student (S-Card or M7),0.056295035,2166
Reporting Group,Bus,73,Race and Ethnicity,Race,White,0.565308221,2167
Reporting Group,Bus,"8, 55 & CT3",Fares,Reduced Fares,Senior CharlieCard,0.008562077,2168
Reporting Group,Bus,73,Race and Ethnicity,Race,Other,0.019567669,2169
Reporting Group,Bus,"8, 55 & CT3",Fares,Reduced Fares,Youth Pass,0.019860385,2170
Reporting Group,Bus,"8, 55 & CT3",Fares,Reduced Fares,Transportation Access Pass (TAP),0.028122299,2171
Reporting Group,Bus,"8, 55 & CT3",Fares,Reduced Fares,Other Reduced or Free Fare,0.004748232,2172
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,Less than 30% of Area Median Income,0.21610312,2173
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,30% to 60% of Area Median Income,0.268492157,2174
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,60% to 80% of Area Median Income,0.229097728,2175
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,80% to 100% of Area Median Income,0.116256986,2176
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,100% to 140% of Area Median Income,0.064237982,2177
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,140% to 200% of Area Median Income,0.029223225,2178
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,200% or more of Area Median Income,0.016150788,2179
Reporting Group,Bus,"8, 55 & CT3",Income,Household Income,Prefer not to say,0.060438014,2180
Reporting Group,Bus,"8, 55 & CT3",Income,Title VI Low-Income,Yes,0.759601831,2181
Reporting Group,Bus,"8, 55 & CT3",Income,Title VI Low-Income,No,0.240398169,2182
Reporting Group,Bus,"8, 55 & CT3",Other Demographics,Ability to Understand English,Always,0.891222103,2183
Reporting Group,Bus,"8, 55 & CT3",Other Demographics,Ability to Understand English,Often,0.051493304,2184
Reporting Group,Bus,"8, 55 & CT3",Other Demographics,Ability to Understand English,Sometimes,0.053090991,2185
Reporting Group,Bus,"8, 55 & CT3",Other Demographics,Ability to Understand English,Never,0.001863315,2186
